trailingPE,averageVolume,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,netIncomeToCommon,trailingEps,enterpriseToRevenue,totalCash,totalCashPerShare,totalDebt,totalRevenue,debtToEquity,earningsGrowth,revenueGrowth,ebitdaMargins,operatingMargins,currentPrice
37.97414,2641022,213708357632,278.85,577,3.7602203,235237965824,0.099180005,538651008,0.35830003,0.24118,74.956,5.289103,5636800000,10.44,4.139,484600000,0.9,20150900736,56833998848,49.772,-0.901,-0.232,0.23185,0.17407,396.45
16.176537,120353,50618466304,505,730.15,7.687426,46585925632,0.47537,70460000,0.70262,0.04192,278.824,2.5765357,3130100992,44.41,7.075,4054578944,57.544,4454000,6584579072,0.023,0.417,0.454,0.69931,0.64806,718.4
37.87855,180076,432197599232,2940.05,4243,3.6044703,438629892096,0.09535,119565000,0.73917,0.19319001,756.517,4.7781477,11432599552,95.43,3.658,11431600128,95.61,13966799872,119906000896,14.803,1.245,0.152,0.14839,0.12588,3614.75
20.179224,312753,81981923328,440.2,731.8,5.924037,82985000960,0.28327,123053000,0.69205004,0.17891,116.293,5.7122955,3920166912,32.92,5.997,209726000,1.704,693852992,13838860288,4.849,-0.07,-0.143,0.43283,0.38952,664.3
110.531906,115294,26560163840,437.1,790,2.7783618,27077974016,0.030350002,39328000,0.57386,0.17284,116.258,5.809062,290135008,6.11,2.833,340200000,8.65,437200000,9559649280,9.562,0.554,0.189,0.078099996,0.04761,675.35
25.18069,42062,31341606912,1000,1451,1.1080176,29867796480,0.04397,23066500,0.75601,0.07796,262.636,5.1735106,1243800064,53.96,1.056,1579299968,68.467,95100000,28286199808,1.57,0.04,-0.121,0.07303,0.0559,1358.75
43.20237,416648,348552331264,1807.7,3343.85,3.9826357,338491408384,0.08981,110498000,0.73283994,0.13015,742.265,4.222077,7860400128,72.54,3.868,20800399360,188.591,573000000,87518003200,0.7,1.058,0.159,0.103520006,0.08756,3133.9
50.554363,584983,189892411392,406.65,731.8,6.663268,188888825856,0.12961,268400000,0.69113,0.17615,90.572,7.8031845,3693765888,13.98,6.628,12781045760,47.611,11219519488,28498388992,46.205,0.645,0.249,0.22525999,0.17661,706.75
11.3012,1643203,717439434752,1146,1939,5.0665913,1889517961216,0.44953,375220000,0.27383,0.48461,1162.118,1.6453148,63654498304,169.19,13.344,106022100992,283.158,1287214858240,141601996800,293.888,0.269,0.966,0,0.61565,1912.05
58.460964,644631,123765407744,214.6,430.5,9.067528,116510720000,0.15755,317876992,0.60303,0.28253,23.697,16.43035,2150400000,6.66,8.536,6642500096,20.884,37100000,13649300480,0.487,0.619,0.453,0.18823,0.17317,389.35
84.74569,23721,444170600448,34952.65,54349.1,9.47583,448226885632,0.11148,11153900,0.46116,0.34504002,1229.212,32.396362,5225724928,469.9,9.562,6660000,0.597,4063960064,46874058752,29.641,-0.235,-0.075,0.16412,0.15534,39822
19.229254,190319,47381114880,280.5,757.85,2.0436902,51977781248,0.11186,64697400,0.70559996,0.03691,248.245,2.949707,2465200128,38.08,2.242,2792399872,43.146,7379200000,23184099328,45.931,-0.035,0.07,0.21330999,0.15895,732.25
16.056852,140327,110984773632,1047,2252.2,2.9349792,114084929536,0.21225001,51993900,0.73244005,0.10576,682.331,3.1250963,8026200064,132.8,3.017,1787500032,34.38,3549799936,37814501376,9.99,0.788,0.265,0.23091,0.18601,2132.35
3.985754,13978706,679556546560,100.85,277.2,2.1921356,8341468217344,0.54995996,2640079872,0.57357,0.27989998,318.696,0.8076662,170485399552,64.58,26.908,178860294144,67.732,7521587691520,309997502464,671.683,0.339,0.034,0,0.96112,257.4
30.147165,130246,189724164096,1174.55,5349.95,1.2621411,188378906624,0.04741,38268600,0.60841,0.19392,584.393,8.48299,7126900224,164.44,1.253,5582600192,145.879,3843000064,150319300608,17.184,0.612,0.22,0.08976,0.08337,4957.4
28.416315,680774,25999486976,125,284.85,2.3785746,29326776320,0.07992,96922600,0.5034,0.28946,68.924,3.8919678,873600000,9.44,2.683,983100032,10.122,3288300032,10930700288,48.191,-0.227,0.152,0.16247,0.12387,268.25
18.400288,2093692,244386283520,252.65,440.9,1.000562,299940970496,0.05421,635100992,0.57867,0.25369,202.767,1.8974981,13241769984,20.91,1.228,12493519872,19.672,64205299712,244249018368,49.857,1.083,0.051,0.13583,0.091680005,384.75
67.96649,51145,249405095936,1720.25,2495,9.6980915,241022959616,0.1425,110720000,0.5821,0.19494,163.097,13.801909,3664641024,33.12,9.372,5720918016,51.67,513644992,25716924416,2.827,0.049,0.048,0.19600001,0.17631,2251.05
22.146196,63786,72178606080,1880,3844,3.0643942,73996500992,0.1382,32401000,0.69911003,0.032279998,479.687,4.642194,3255200000,100.55,3.142,3085132032,95.217,575742976,23553955840,3.39,-0.564,-0.405,0.26065,0.24129999,2226.8
18.48811,211129,92093079552,337.5,496.9,1.8330152,82239299584,0.075289994,188040992,0.66296995,0.030480001,98.056,4.994595,3782528000,26.49,1.637,9503470592,50.539,166560000,50241306624,0.903,-0.634,-0.175,0.098170005,0.0928,489.75
32.47336,170978,50409357312,673.25,998.2,2.044045,58150051840,0.06358,53326700,0.49205002,0.38089,220.672,4.280788,1567990016,29.09,2.358,623139968,11.748,8042240000,24661569536,68.041,0.309,0.244,0.16254,0.10772,944.65
36.59162,75902,103939850240,1370.1,1791,4.5981116,105183092736,0.12553,63632100,0.78597,0.14074999,805.041,2.029027,2837700096,44.64,4.653,1076700032,16.921,2972100096,22604900352,5.802,-0.194,0.008,0.13317999,0.1244,1633.45
63.055553,386426,11713132544,56.7,109.5,1.0113395,8697450496,0.01597,171999008,0.50975,0.0069999998,69.625,0.9780969,185000000,1.08,0.751,3846799872,22.463,796499968,11581800448,7.627,-0.886,-0.071,0.03158,0.0099599995,68.1
15.1039915,172486,77412556800,370,675,3.4408638,75017060352,0.21943001,122527000,0.82849,0.03119,174.438,3.621917,4936779776,41.83,3.334,3093969920,25.241,193570000,22498000896,0.905,0.246,0.181,0.30566,0.28618,631.8
11.861441,73428,18958901248,550.05,904,0.65823346,23833516032,0.057140004,26249700,0.48231,0.01684,494.523,1.459285,1645900032,60.84,0.827,4429700096,168.752,9320099840,28802699264,71.797,-0.844,-0.22,0.0919,0.067940004,721.65
77.928024,345827,1384847114240,2672,4068.85,7.5250344,1317631819776,0.11095,356120000,0.75222,0.103140004,339.697,11.442698,17713000448,49.88,7.16,60544000000,170.135,2040999936,184032002048,1.689,0.517,0.144,0.12636,0.11474,3887.05
37.344276,531997,75629461504,272,453.2,10.042059,74439163904,0.26779,169947008,0.13132,0.70389,51.589,8.599701,2016819968,11.88,9.884,3090889984,18.242,1598390016,7531270144,18.368,0.131,0.091,0.44217,0.36958,443.65
74.05772,305365,168137818112,929.3,1478,5.035113,174263566336,0.06787,133708000,0.48079,0.30076,165.158,7.613921,2266296064,16.98,5.219,1312905984,9.827,7536361984,33393057792,34.134,0.101,0.259,0.11399999,0.09189,1257.5
31.116968,261989,36292476928,225,346.55,6.4031496,32699459584,0.20568001,111824000,0.60514,0.17231001,110.448,2.9384868,1165760000,10.43,5.769,4676250112,41.818,334990016,5667910144,2.609,0.613,0.216,0.2888,0.24484,324.55
74.16581,151365,79614697472,573.8,888.5,1.9574336,101691809792,0.02647,109874000,0.70242,0.22891001,18.792,38.55896,1076700032,9.77,2.5,793699968,7.239,23747399680,40673001472,1152.507,-0.367,0.048,0.09819,0.07876,724.6
64.50044,247383,232357429248,1006.5,1523.8,5.235705,228832264192,0.08104999,159258000,0.47867,0.40905997,146.043,9.990209,3597199872,22.62,5.156,3937799936,24.721,2498200064,44379398144,10.39,0.164,0.056,0.13909,0.10739,1459
47.74296,211476,17377202176,353.1,740,1.3300301,19644387328,0.02747,33030400,0.60874003,0.1058,122.314,4.297546,358889984,11.01,1.504,197670000,5.98,2346929920,13065270272,58.183,0.016,0.082,0.077199996,0.05052,525.65
65.09036,5490408,85602181120,70.2,112.8,9.456663,114092154880,0.13718,792246016,0.42881,0.41403,10.793,10.011118,1241726976,1.66,12.604,284756992,0.36,21768333312,9052049408,154.012,0.667,0.157,0.51846004,0.40828,108.05
46.3811,539817,90580484096,264.45,821,3.8520644,90212237312,0.08321,119083000,0.68049,0.051409997,77.136,9.861155,1956594048,16.4,3.836,2435888896,20.455,74482000,23514789888,0.809,0.553,0.309,0.13791001,0.13038,760.65
61.11386,3935822,119969824768,62,127.8,1.4418479,136744239104,0.04063,971809024,0.77449995,0.09431,41.729,2.9583743,3380400128,2.02,1.643,8160500224,8.383,24618199040,83205603328,58.67,6.217,0.116,0.11568,0.060749996,123.45
99.844536,245210,115807666176,666.8,2149.95,9.4612255,114074640384,0.089700006,58142500,0.73261,0.18596001,200.26,9.941576,1097990016,19.94,9.32,4859959808,83.401,1547420032,12240239616,16.113,0.971,0.491,0.15093,0.13445,1990.9
32.289345,1899031,1005423886336,852,1277.9,4.2764416,946326732800,0.13233,807310016,0.35702,0.36352003,290.005,4.294409,31112099840,38.57,4.025,62630600704,77.586,8031200256,235107598336,3.387,0.451,0.179,0.22514999,0.18601999,1245.4
30.592892,258173,209316741120,683.35,1076.95,4.425623,212724465664,0.1437,204360992,0.66573995,0.1848,104.958,9.758665,6796490240,33.48,4.498,4061060096,19.998,8841709568,47296561152,41.463,0.665,0.194,0.21236,0.17646,1024.25
19.18094,1537902,55961440256,254.2,409.4,2.8363686,53792948224,0.15839,156186000,0.49465,0.30681,101.26,3.5384157,3125050112,18.68,2.726,4017410048,26.019,2033360000,19729960960,13.014,0.199,0.129,0.26422,0.21436001,358.3
69.991196,489382,80115867648,240.6,418.4,3.1710906,98971820032,0.03387,200820992,0.69712996,0.11262,19.421,20.47011,855696000,5.68,3.917,7600965120,37.873,26226337792,25264451584,658.051,-0.993,0.016,0.10978,0.069460005,397.55
49.384197,29196,100695285760,1765.15,3334.25,8.518399,98198593536,0.17278999,31568000,0.77998,0.1429,183.107,17.40922,2042579968,64.55,8.307,2729455104,86.463,46194000,11820916736,0.799,0.674,0.115,0.23333,0.22202998,3187.75
21.887503,279407,78527070208,465.1,896.9,1.2029988,88145272832,0.04993,117670000,0.47267,0.31312,238.263,2.8008964,3259099904,30.49,1.35,8504000000,72.285,18797299712,65276100608,66.167,-0.294,0.046,0.11946999,0.084259994,667.35
13.201022,124413,33252399104,606.85,1237.6,1.4974203,28651069440,0.11217,31392400,0.35318002,0.16240999,434.958,2.4352925,2490882048,80.24,1.29,3475745024,110.71,1042427008,22206455808,7.622,-0.049,0.034,0.17433001,0.13864,1059.25
27.89625,122269,24540794880,467.3,838.95,8.437812,19162509312,0.30145,29730200,0.16545,0.26898,226.328,3.6471405,876732032,29.59,6.589,5556878848,187.096,174780992,2908431104,2.574,0.299,0.217,0.3515,0.32984,825.45
66.70202,706081,93679886336,548.95,765,4.402581,97726767104,0.06626,141864000,0.27969,0.22945,45.299,14.577584,1409900032,9.9,4.593,556099968,3.926,3522599936,21278400512,54.896,-0.165,0.077,0.11891,0.10682999,660.35
40,91849,89632686080,1102.5,1574,3.7760892,97294508032,0.092700005,63641500,0.50329,0.39099,197.655,7.1255474,2200369920,35.21,4.099,2883320064,45.376,9627799552,23736909824,76.782,-0.348,0.198,0.12865,0.069510005,1408.4
12.191546,144184,60159332352,531.65,995.5,1.235999,77993803776,0.10974,65171100,0.74531996,0.15902,294.897,3.1295674,5341309952,75.7,1.602,1789049984,27.452,19102029824,48672641024,99.393,0.375,0.222,0.19910999,0.17945999,922.9
20.868694,381250,59787636736,222.35,318.7,1.2458041,55210401792,0.05968,229335008,0.71379,0.012519999,106.145,2.4556031,2864000000,12.49,1.15,6862199808,29.907,2266500096,47991201792,9.312,-0.382,-0.086,0.084139995,0.0644,260.65
39.19613,216497,142827520000,419.65,694,3.4128356,154475560960,0.08645,243090000,0.60242003,0.05998,85.486,6.873055,3617999872,14.99,3.691,1183699968,4.868,14014100480,41850101760,68.257,-0.03,0.18,0.18764,0.14872,587.55
35.262672,231573,216422744064,1111.6,1805,5.6762896,209580523520,0.16299999,125916000,0.66444,0.22408001,269.07,6.386256,6214799872,48.73,5.497,8400999936,66.72,394700000,38127501312,1.165,0.213,0.074,0.21885,0.18818001,1718.35
74.50791,1509072,647481917440,212.1,435,8.987999,617739780096,0.14389,1527260032,0.59978,0.157,11.725,36.157784,8681600000,5.69,8.575,7642599936,5.005,165500000,72038498304,0.924,0.511,0.125,0.14468999,0.13563,423.95
44.166668,142412,47256743936,536.35,1052.85,2.8960295,46961926144,0.06606,55155500,0.69829005,0.20603001,165.925,5.158656,1077959936,19.38,2.878,1508909952,27.357,739280000,16317769728,8.078,0.019,-0.055,0.13397999,0.093669996,855.95
47.757996,25514,287535366144,2725,4075,9.61287,280034836480,0.20132999,73106400,0.72589993,0.16856001,263.362,14.918819,6022000128,82.27,9.362,6877000192,94.08,546700032,29911500800,2.84,0.099,0.153,0.24756001,0.23372999,3929.05
21.343525,291714,106896408576,485.8,667.3,0.63157237,131934519296,0.02805,162446000,0.41193,0.42633,290.596,2.2577736,4747500032,30.74,0.78,9909000192,60.999,37861298176,169254404096,80.661,0.306,0.153,0.07941,0.06042,656.1
44.865425,708509,220120383488,669.8,951.3,3.5219543,219720695808,0.07857,253704000,0.46626,0.4448,230.269,3.764293,4910799872,19.32,3.516,21761300480,85.774,14812699648,62499500032,25.041,0.138,0.001,0.15737,0.117469996,866.8
124.64285,2167044,333914537984,412.1,652.35,6.3752217,355522052096,0.05143,659844992,0.45074,0.34168997,30.7,16.483713,2693649920,4.06,6.788,3809499904,5.797,25537380352,52376928256,125.319,-0.743,0.063,0.22387,0.11623,506.05
84.210236,1128767,213869641728,363.65,836.9,1.5709049,248510595072,0.0187,282168000,0.52427,0.27479,335.777,2.2546213,2546490112,8.99,1.825,14696960000,52.05,46272380928,136144240640,47.028,-0.221,0.225,0.19133,0.13653,757.05
37.012093,74340,41537101824,364.15,735.2,5.170744,40018051072,0.16329001,61625200,0.7429,0.060949996,92.13,7.307609,1311699968,18.19,4.982,3100900096,50.332,498000000,8033099776,8.774,0.563,0.154,0.19524,0.18353,673.25
58.396328,207823,110938644480,303.95,555,9.323155,138674143232,0.20459,205024992,0.71655,0.20958,75.207,7.190155,2434510080,9.26,11.654,924190016,4.508,28530180096,11899259904,185.077,2.108,0.228,0.38654,0.29461,540.75
20.120373,808406,161700790272,502,926.9,5.4573336,153142640640,0.27513,179110000,0.53137,0.23371,267.016,3.3803217,8152000000,44.86,5.168,11621000192,64.312,1667000064,29629999104,3.42,0.325,0.289,0.37874,0.32116002,902.6
15.318864,24435,816986980352,5560.15,7640,150.79681,897107165184,9.77646,111294000,0.6875,0.12309,3969.933,1.8490992,52966899712,479.2,165.585,3197199872,28.728,927900032,5417800192,0.18,0.46,0.144,0.69683,0.68596,7340.8
20.29699,907032,39290867712,128.25,262.9,0.9656483,45256228864,0.04745,156512992,0.81427,0.00212,72.462,3.4424942,1930755968,12.29,1.112,439964992,2.812,6382536192,40688590848,56.248,-0.02,0.028,0.10937,0.089379996,249.45
17.795877,2014154,65903726592,141.65,286.15,0.44771582,114004312064,0.02576,246231008,0.65927005,0.04086,137.926,1.9405334,3791500032,15.04,0.774,1843200000,7.486,48823500800,147199901696,139.66,2.914,0.021,0.096829996,0.07201,267.65
38.936935,194210,48012668928,325.7,479.75,11.086153,44532920320,0.25968,111000000,0.67689,0.2087,69.807,6.191356,1124626944,11.1,10.283,4222759936,38.087,127474000,4330868224,1.645,0.431,0.05,0.36785,0.33413,432.2
21.416185,129356,13264329728,169.55,324,1.5024784,9088743424,0.07019,59668600,0.60085,0.15437001,138.781,1.6018043,619699968,10.38,1.03,4677499904,78.313,342400000,8828300288,4.133,-0.75,0.021,0.11209,0.063590005,222.3
17.210201,3882590,50459811840,45.4,122.5,2.6303017,44209143808,0.14296,453164000,0.43993,0.15458,38.511,2.8913815,2742629888,6.47,2.304,7158049792,15.796,1229449984,19184039936,6.965,0.041,0.153,0.18164,0.16383,111.35
50.70726,328682,241914003456,1352.95,2815.15,3.393145,238298480640,0.06942,90192400,0.38252997,0.39816,287.045,9.341392,4949660160,52.88,3.342,5371709952,59.568,1618269952,71294918656,6.25,0.171,0.139,0.10183,0.09355,2681.4
17.913534,1874654,141394984960,107.4,158,2.8711214,131963060224,0.16412,989121984,0.5118,0.22907,19.981,7.154296,8082599936,7.98,2.68,9914300416,10.034,639000000,49247301632,3.237,0.091,0.074,0.22787,0.21312,142.95
29.706501,425238,97017987072,1136.2,1759.9,2.5480356,89583337472,0.09195,62443200,0.58527,0.20709999,291.848,5.3234906,3500900096,52.3,2.353,8937600000,143.094,1401100032,38075600896,7.663,0.343,0.327,0.13103,0.10622,1553.65
19.18146,246944,35253514240,234.8,425,1.8113838,37411835904,0.09698,90626000,0.46347,0.14965999,171.954,2.262233,1887399936,20.28,1.922,631800000,6.977,2314099968,19462199296,14.848,-0.091,0.002,0.17601,0.14125,389
46.091534,29505,254163222528,3960.1,5534.95,5.776726,244754137088,0.12505001,49438000,0.53012,0.33227003,473.6,10.855257,5501799936,111.54,5.563,9553300480,193.238,144400000,43997798400,0.617,0.195,0.09,0.18436001,0.17005,5141.05
35.878696,129583,65192427520,511.8,1110,5.2676578,67571163136,0.14736,66354100,0.74878997,0.1585,158.09,6.211652,1823719936,27.37,5.46,2086439936,31.444,3608719872,12375980032,34.402,-0.072,0.097,0.20161,0.17650999,982
14.506705,207114,134925598720,551.25,962.8,3.2008538,211353714688,0.33861,147951008,0.50307,0.36801997,422.6,2.1502602,14273599488,62.64,5.014,25763100672,174.137,103654998016,42153000960,164.972,16.174,1.001,0,0.41534,908.7
64.35944,440604,558378909696,1906.5,4704,5.9629173,552888696832,0.09259,127027000,0.49104,0.30683002,346.55,12.684318,8670199808,68.3,5.904,7379599872,58.095,511700000,93641900032,1.162,0.008,0.074,0.13319,0.10624,4395.75
48.1633,67991,95474311168,1717,2892,4.687558,94736867328,0.09753,34807800,0.69942003,0.12141,342.99,7.997026,1986409984,56.95,4.651,2470000128,70.954,27000000,20367599616,0.226,0.325,0.319,0.13223,0.11006,2742.9
51,21581898,70940590080,37,73.5,14.618034,72472526848,0.26188,1738320000,0.74897003,0.03022,2.138,19.083256,1270870016,0.8,14.934,482980000,0.278,868160000,4852950016,23.442,-0.211,0.416,0.46870998,0.46183,40.8
3.5497332,1502206,61433233408,186.6,458.5,0.08992386,103490797568,0.02533,148911008,0.70852,0.051799998,434.8,0.948827,17304100864,116.22,0.151,86400000,0.58,42595999744,683169480704,65.784,-0.764,-0.363,0.047509998,0.03884,412.55
14.369459,4169157,32983541760,69.4,155.1,0.744879,43406581760,0.05211,226147008,0.55916,0.14127,100.31,1.4539927,2307399936,10.15,0.98,1013900032,4.483,9009000448,44280401920,38.708,0.26,0.142,0.13688,0.09693,145.85
82.49285,176597,92873342976,984.05,1798,30.364658,90815488000,0.3769,53660800,0.77563006,0.064959995,101.031,17.130386,1152800000,20.98,29.692,3316400128,61.803,293900000,3058599936,5.42,0.323,0.375,0.41159,0.3737,1730.7
66.13961,150433,240538140672,2645,3758,8.514778,237193445376,0.12844,75218704,0.61613,0.19496,270.833,11.807461,3628290048,48.35,8.396,3943589888,52.428,305460000,28249489408,1.499,-0.237,0.026,0.18452999,0.15577,3197.85
32.092304,29349,181797617664,1806.3,2697,3.8907764,184730796032,0.11931,70092000,0.66628,0.26659,371.498,6.9817333,5575034880,80.82,3.954,1692496000,24.147,2369955072,46725279744,8.856,0.552,0.203,0.18079,0.16317,2593.7
15.226465,2826035,64716029952,108.7,178.3,1.1328826,73565650944,0.07436,377463008,0.08767,0.57273,74.979,2.2866404,4247600128,11.26,1.288,913200000,2.419,10294400000,57125101568,36.257,-0.135,-0.044,0.12427,0.103240006,171.45
48.26855,2285582,314855489536,243,451.5,18.737272,416104284160,0.45766,768315008,0.72253996,0.09199,89.585,4.5744267,6591300096,8.49,24.763,6574300160,8.562,112091602944,16803699712,163.086,0.599,0.093,0,0.52109003,409.8
32.252712,122282,58212741120,644,1532.1,9.650286,58054934528,0.30075002,41616200,0.42520002,0.29032,112.318,12.453926,1813981952,43.37,9.624,1899122048,45.555,367159008,6032229888,7.648,0.338,0.336,0.4248,0.41487998,1398.8
24.61708,1076664,621489291264,350.25,668.75,3.3753295,657517445120,0.13735,1012200000,0.7539,0.13656999,173.046,3.5479004,25262000128,24.94,3.571,11923999744,11.78,11950999552,184126996480,6.07,1.123,0.262,0.23569,0.19885999,613.95
65.83799,389825,50290364416,215.65,291,1.9244965,49489661952,0.02931,213366000,0.46441,0.31201,27.476,8.578396,765900032,3.58,1.894,1636400000,7.69,972499968,26131699712,16.634,0.034,0.135,0.04947,0.03895,235.7
46.721233,11246,482457911296,17325,24744.25,8.7344675,478368956416,0.1872,21249300,0.74986,0.0746,1500.539,15.130997,10340100096,485.96,8.66,19224000512,904.689,1131699968,55236100096,3.549,0.411,0.134,0.22655001,0.22182,22704.65
7.5074186,13244026,128482762752,90.5,155.9,2.7960064,395102683136,0.37208,846395008,0.46866,0.27201,113.953,1.3321282,17097879552,20.22,8.598,25249179648,29.831,291665772544,45952241664,301.768,0.764,0.501,0,0.50928,151.8
27.321966,22520,31488927744,2027.95,3790,3.1044679,27795544064,0.11368,8639530,0.5603,0.21374,954.279,3.8193758,1153100032,133.4,2.74,3712259072,429.683,18883000,10143099904,0.229,2.283,0.043,0.13157,0.1042,3644.75
40.3343,2096471,53553614848,61.6,166.35,0.935217,66727911424,0.02487,384748992,0.77970004,0.10393,30.781,4.507651,1424000000,3.44,1.165,2031570048,5.28,14317530112,57263300608,120.893,0.158,0.199,0.050830003,0.04871,138.75
19.01499,5869578,99434692608,45.8,101.2,2.9116879,117897609216,0.19554001,1116280064,0.16677,0.48831,46.412,1.9132984,6677857792,4.67,3.452,12442576896,11.193,29737598976,34150189056,57.654,1.195,0.281,0,0.35723,88.8
54.79998,69152,430131118080,3366.9,4980,6.1543136,454006800384,0.112229995,90490096,0.7315,0.20194,288.467,16.477968,7843899904,86.74,6.496,2790099968,30.833,11946800128,69890998272,43.432,0.16,0.041,0.20367001,0.18641001,4753.35
35.07457,178737,40683053056,309,527.65,3.095416,40283795456,0.08903,91044096,0.79277,0.12555,117.625,3.7989373,1170099968,12.74,3.065,2946299904,32.364,1821900032,13143000064,16.999,-0.323,-0.125,0.13826,0.11011,446.85
31.851065,9635304,103125336064,55.75,88.8,2.2000165,107610562560,0.06782,1377760000,0.46300998,0.07732,22.5,3.3266666,3178899968,2.35,2.296,3349700096,2.411,9362499584,46874800128,29.778,0.324,-0.053,0.13993,0.12162,74.85
14.293948,708486,226514665472,330.05,625,4.286332,577242660864,0.30201,380568992,0.53687,0.23827,236.365,2.5181394,15960099840,41.64,10.923,63138500608,165.914,408474714112,52845801472,400.381,0.287,0.357,0,0.42942002,595.2
32.296116,739010,40543715328,155.65,346.15,1.9771433,41514196992,0.06633,121881000,0.60963,0.07256,57.784,5.756784,1360295936,10.3,2.024,870348992,7.141,1103281024,20506210304,15.665,0.55,0.207,0.11456,0.08632,332.65
24.691359,688484,36662120448,199.1,294.9,2.4370902,35218452480,0.07776,166646000,0.27497998,0.06131,93.141,2.3620102,1169699968,8.91,2.341,2299099904,13.797,97900000,15043399680,0.631,-0.485,-0.221,0.13309,0.10065,220
42.34987,1866544,245248016384,245.5,352.5,3.792187,259083976704,0.08941,754958016,0.0546,0.74511003,95.929,3.3816676,5782408192,7.66,4.006,3662910976,4.852,9257214976,64671920128,11.428,-0.086,0.114,0.15898,0.12382,324.4
80.63741,556371,122026475520,303,509,6.0142117,121755656192,0.07588,250542000,0.81611997,0.13207,38.22,12.743327,1539543040,6.04,6.001,1453000960,5.823,1698584960,20289687552,17.837,1.569,0.15,0.11976,0.09833,487.05
23.255816,273745,65961017344,286.1,992.7,1.7152239,64022646784,0.073649995,79408896,0.6939,0.07021,176.791,4.694809,2832389888,35.69,1.665,4779914240,60.194,2859117056,38456213504,20.317,3.134,0.147,0.12445,0.10949001,830
86.95948,257362,909392609280,2640,4614.35,9.659325,868363272192,0.14142,211908000,0.75,0.10303,253.325,16.940493,13374100480,49.35,9.224,41503399936,195.844,417700000,94146600960,0.778,1.031,0.196,0.1311,0.12156,4291.45
31.681427,21673,14904373248,904.9,2449.9,2.5542443,15676808192,0.03872,13020900,0.6664,0.0582,199.111,5.7488036,225946000,36.13,2.687,78000,0.006,501676000,5835140096,19.35,-0.774,-0.287,0.07502,0.060879998,1144.65
132.80173,120120,230094323712,748,1107,8.060927,230180601856,0.060300004,248939008,0.71325994,0.10465,74.73,12.3685255,1721200000,6.96,8.064,2745999872,11.019,1640800000,28544399360,8.845,0.458,0.107,0.12805,0.07965,924.3
6.9691405,1050401,60623192064,177.85,429.1,1.709909,91072438272,0.25106,145100992,0.50782,0.0315,415.258,1.0061215,8878269440,59.95,2.569,8331230208,57.417,30744528896,35454046208,43.256,-0.126,0.017,0.43096,0.34559,417.8
23.115234,86140,47567892480,393.6,774.2,1.589433,43129647104,0.0688,66987600,0.55358005,0.39753,183.318,3.8735967,2059170944,30.72,1.441,5880678912,87.775,577976000,29927585792,4.705,0.316,0.253,0.108789995,0.094969995,710.1
107.60698,967855,513357774848,1297.8,2058,9.818076,526471757824,0.09325,268619008,0.58805,0.20374,100.934,18.934155,4770999808,17.76,10.069,6819999744,25.39,871000000,52287000576,2.944,0.311,0.058,0.16149999,0.12644,1911.1
22.516245,155159,28737101824,306.4,423.9,1.7035552,32899940352,0.07592,92150400,0.60109,0.17964001,111.55,2.7956073,1280700032,13.85,1.95,143400000,1.54,3328499968,16868899840,32.37,-0.375,0.045,0.16680999,0.12178001,311.85
22.607763,48935,48650981376,1180.2,4340,3.648888,49739800576,0.16157,12829900,0.39633,0.24202,774.829,4.8939834,2154308096,167.73,3.731,454159008,35.399,1284497024,13333097472,12.921,5.207,0.641,0.26084,0.22357,3792
13.263382,138202,180988854272,511.3,996.15,1.3039252,1228612567040,0.100439996,187776992,0.50284,0.3401,407.961,2.3626032,13941699584,72.67,8.851,13724099584,73.087,975372877824,138803101696,599.933,0.388,0.35,0,0.29395,963.85
46.668022,2221860,559660335104,376.5,630,11.706686,565241970688,0.24489,971430016,0.24063,0.53849,76.187,7.5465636,11707599872,12.32,11.823,14680699904,15.104,6889600000,47806898176,9.298,0.382,0.205,0.27021,0.22634001,574.95
53.83772,8165498,253530308608,80,261.9,1.6773922,300910903296,0.03103,1030049984,0.60555,0.27143,35.287,6.957237,4690489856,4.56,1.991,1409069952,1.368,42954891264,151145512960,118.187,0.333,0.313,0.06909,0.06204,245.5
25.404257,355840,170544758784,395.1,545,7.9273734,240942727168,0.31846002,357087008,0.27071,0.58226,87.764,5.441867,6851100160,18.8,11.2,7255600128,20.334,67836698624,21513400320,216.977,0.16,0.209,0.62711,0.60289,477.6
25.323586,584295,47103557632,328,882.4,2.2153757,50442063872,0.07813,60651500,0.21596001,0.47137,146.292,5.2692556,1661261056,30.44,2.372,3679774976,60.704,1544114048,21262108672,17.423,-0.213,-0.157,0.12522,0.08656,770.85
98.771126,560441,50314260480,480.35,814.85,4.4830184,47896711168,0.04242,66174100,0.57858,0.12507,166.969,4.549048,496100000,7.69,4.268,5960000000,90.164,382000000,11223300096,2.901,0.686,0.14,0.10634,0.048800003,759.55
31.153702,486719,57709953024,299.95,999.95,5.561042,57697030144,0.18043,69955696,0.66209,0.083950005,140.227,5.8829613,1872406016,26.48,5.56,3396710912,48.764,427129984,10377543680,4.373,0.547,0.339,0.20602,0.19452,824.95
